"pair"	"clusters"	"pvalue"	"mean"
"IFNA16_Type I IFNR"	"SKM9_Fb-like|SKM3_PC"	1	0
"IFNK_Type I IFNR"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL1 receptor_IL1A"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL1 receptor_IL1B"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL1 receptor_IL1RN"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL10 receptor_IL10"	"SKM9_Fb-like|SKM3_PC"	1	-6.64385618977472
"IL11 receptor_IL11"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL13 receptor_IL4"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL4 receptor_IL4"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL13 receptor_IL13"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL17 receptor AB_IL25"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL17 receptor AC_IL17A"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL17 receptor AC_IL17F"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL17 receptor AE_IL17C"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL26 receptor_IL26"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL28 receptor_IFNL3"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL3 receptor_IL3"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL33 receptor_IL33"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL37 receptor_IL37"	"SKM9_Fb-like|SKM3_PC"	1	0
"IL6 receptor_IL6"	"SKM9_Fb-like|SKM3_PC"	1	-3.7178567712185
"IL7 receptor_IL7"	"SKM9_Fb-like|SKM3_PC"	1	0
"LIFR_OSM"	"SKM9_Fb-like|SKM3_PC"	1	-4.13289427049735
"OSMR_OSM"	"SKM9_Fb-like|SKM3_PC"	1	-3.79585928321977
"LIFR_LIF"	"SKM9_Fb-like|SKM3_PC"	1	-4.10780328953452
"MIS receptor 3_AMH"	"SKM9_Fb-like|SKM3_PC"	1	0
"PDGFB_PDGFR complex"	"SKM9_Fb-like|SKM3_PC"	1	-6.96578428466209
"GDF11_TGFR_AVR2A"	"SKM9_Fb-like|SKM3_PC"	1	-5.57346686188333
"MSTN_TGFR_AVR2A"	"SKM9_Fb-like|SKM3_PC"	1	-6.96578428466209
"GDF11_TGFR_AVR2B"	"SKM9_Fb-like|SKM3_PC"	1	-5.64385618977472
"MSTN_TGFR_AVR2B"	"SKM9_Fb-like|SKM3_PC"	1	-7.15842936260448
"TGFB1_TGFbeta receptor1"	"SKM9_Fb-like|SKM3_PC"	1	-3.68038206579984
"TGFB3_TGFbeta receptor1"	"SKM9_Fb-like|SKM3_PC"	1	-4.53951952995999
"TGFB2_TGFbeta receptor1"	"SKM9_Fb-like|SKM3_PC"	1	-5.05889368905357
"TGFB1_TGFbeta receptor2"	"SKM9_Fb-like|SKM3_PC"	1	-3.47393118833241
"TGFB3_TGFbeta receptor2"	"SKM9_Fb-like|SKM3_PC"	1	-4.18442457113743
"TGFB2_TGFbeta receptor2"	"SKM9_Fb-like|SKM3_PC"	1	-4.53951952995999
"NRG1_a6b4 complex"	"SKM9_Fb-like|SKM3_PC"	1	0
"IGF1_a6b4 complex"	"SKM9_Fb-like|SKM3_PC"	1	0
"GDF9_TGFR_BMPR2"	"SKM9_Fb-like|SKM3_PC"	1	0
"IFNG_Type II IFNR"	"SKM9_Fb-like|SKM3_PC"	1	-5.50635266602479
"PDGFR complex_PDGFD"	"SKM9_Fb-like|SKM3_PC"	1	0
"PlexinA1_complex1_SEMA6D"	"SKM9_Fb-like|SKM3_PC"	1	-6.79585928321977
"CD47_SIRB1 complex"	"SKM9_Fb-like|SKM3_PC"	1	0
"IFNL1_Type III IFNR"	"SKM9_Fb-like|SKM3_PC"	1	0
"IFNL3_Type III IFNR"	"SKM9_Fb-like|SKM3_PC"	1	0
"IFNL2_Type III IFNR"	"SKM9_Fb-like|SKM3_PC"	1	0
"HLA-DPA1_TNFSF9"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.23786383009889
"PVR_TNFSF9"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.57346686188333
"HLA-DPA1_GAL"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.32192809488736
"GALR2_GAL"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"GALR3_GAL"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"PVR_CD96"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.79585928321977
"PVR_CD226"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.79585928321977
"PVR_TIGIT"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"PVR_NECTIN3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.38082178394093
"CADM3_NECTIN3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.21089678249862
"CADM1_NECTIN3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.75633091903314
"NECTIN1_NECTIN3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.15842936260448
"TIGIT_NECTIN3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NECTIN2_NECTIN3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.66200353648498
"CADM3_CADM1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.44222232860507
"CADM1_CADM1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.92139016530363
"CRTAM_CADM1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CADM3_CADM4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.50635266602479
"CADM3_EPB41L1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.44222232860507
"NECTIN1_CADM3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TIGIT_NECTIN2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CD226_NECTIN2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF2_CD44"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.75633091903314
"SPP1_CD44"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"LGALS9_CD44"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.79585928321977
"HGF_CD44"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.265344566521
"FGF2_FGFR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.32192809488736
"FGF1_FGFR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.96578428466209
"TNFRSF10A_FGFR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF17_FGFR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF18_FGFR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.64385618977472
"FGF19_FGFR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF7_FGFR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-0.0908029370083126
"FGF2_FGFR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.88896868761126
"FGF1_FGFR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.09541956507868
"FGF17_FGFR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF18_FGFR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.05889368905357
"FGF19_FGFR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF10_FGFR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.88896868761126
"FGF2_FGFR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF1_FGFR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CD44_FGFR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF17_FGFR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF18_FGFR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF7_FGFR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF10_FGFR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TIMP1_FGFR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGFR1_FGFR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF2_FGFR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.32192809488736
"FGF1_FGFR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.96578428466209
"FGF17_FGFR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF18_FGFR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.64385618977472
"FGF7_FGFR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-0.0908029370083126
"FGFR2_FGFR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF2_FGFRL1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"SPP1_PTGER4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FGF1_TGFBR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.96578428466209
"TGFB1_TGFBR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.62593428177746
"INHA_TGFBR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TGFB3_TGFBR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.44222232860507
"TGFB2_TGFBR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.87832144341175
"FCER2_CR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"L1CAM_L1CAM"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"JAM2_JAM3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.21089678249862
"JAM3_JAM3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.70839644196944
"FFAR2_FAM3C"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"HLA-C_FAM3C"	"SKM9_Fb-like|SKM4_EC_cap"	1	0.905350899580958
"GPR42_FAM3C"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.08314123530025
"LAMP1_FAM3C"	"SKM9_Fb-like|SKM4_EC_cap"	0.111	-1.31114825613412
"CXADR_FAM3C"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"PDCD1_FAM3C"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ADGRG5_FAM3C"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FFAR2_CCL4L2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"GPR42_CCL4L2"	"SKM9_Fb-like|SKM4_EC_cap"	1	-7.64385618977472
"PGRMC2_CCL4L2"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.19759995988516
"FFAR2_TNF"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"HLA-C_KIR2DL1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"GPR42_ADIPOQ"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ASGR2_ADIPOQ"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CNR2_ADIPOQ"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"LAMP1_VSTM1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CXCR3_CXCL9"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"DPP4_CXCL9"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.87832144341175
"FCGR2A_CXCL9"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.10780328953452
"PDCD1_CD274"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CD80_CD274"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"PDCD1_PDCD1LG2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"EGFR_CNTF"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"EGFR_NRG1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.64385618977472
"HLA-DPB1_NRG1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.81603716515741
"ADGRL1_NRG1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.05889368905357
"EGF_NRG1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ERBB3_NRG1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-8.38082178394093
"EGFR_EGF"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"EGFR_TGFA"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"EGFR_TGFB1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.47393118833241
"EGFR_MIF"	"SKM9_Fb-like|SKM4_EC_cap"	1	-1.89969509420431
"CD74_MIF"	"SKM9_Fb-like|SKM4_EC_cap"	1	-0.948975996975533
"EGFR_AREG"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.29335894269059
"ICAM1_AREG"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.608232280044
"EGFR_GRN"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.49005085369569
"TNFRSF1A_GRN"	"SKM9_Fb-like|SKM4_EC_cap"	1e-05	-0.994240730711315
"NTRK1_GRN"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNFRSF1B_GRN"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.47393118833241
"EGFR_BTC"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ERBB3_BTC"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"EGFR_COPA"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.35107444054688
"CD74_COPA"	"SKM9_Fb-like|SKM4_EC_cap"	1	-1.52284078881336
"NTRK1_COPA"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"EGFR_HBEGF"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.17136841831198
"CD44_HBEGF"	"SKM9_Fb-like|SKM4_EC_cap"	1e-05	0.452068230223811
"ERBB4_HBEGF"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"HLA-DPB1_TNFSF13B"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.8059129478837
"TNFRSF13B_TNFSF13B"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TFRC_TNFSF13B"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.96578428466209
"CD40_TNFSF13B"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.85725982788392
"TNFRSF17_TNFSF13B"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNFRSF13C_TNFSF13B"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CD74_APP"	"SKM9_Fb-like|SKM4_EC_cap"	1	-0.291592016516404
"ICAM1_SPN"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.05889368905357
"ICAM1_ITGAL"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNFRSF1A_FASLG"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNFRSF10B_FASLG"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FAS_FASLG"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NTRK1_NTF3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NGFR_NTF3"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.68038206579984
"NTRK1_GPI"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NTRK1_NAMPT"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ADORA2A_NAMPT"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NTRK1_AIMP1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CD44_SELE"	"SKM9_Fb-like|SKM4_EC_cap"	1	0.398350370345965
"CEACAM1_SELE"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ERBB4_NRG4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NRP1_VEGFA"	"SKM9_Fb-like|SKM4_EC_cap"	1	-1.93236128312464
"NRP2_VEGFA"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.75633091903314
"NRP1_PGF"	"SKM9_Fb-like|SKM4_EC_cap"	1	-1.71311885221184
"NRP2_PGF"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.64385618977472
"FLT1_PGF"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.73696559416621
"NRP1_VEGFB"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.04097178105631
"FLT1_VEGFB"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.265344566521
"ADRB2_VEGFB"	"SKM9_Fb-like|SKM4_EC_cap"	1	-7.64385618977472
"NRP1_SEMA3A"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NRP2_SEMA3F"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.50635266602479
"NRP2_SEMA3C"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.96578428466209
"CCL4L2_VSIR"	"SKM9_Fb-like|SKM4_EC_cap"	1	-1.92139016530363
"TNF_VSIR"	"SKM9_Fb-like|SKM4_EC_cap"	1	-1.9105018491609
"HLA-F_LILRB2"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.29335894269059
"CD1D_LILRB2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"HLA-G_LILRB2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"HLA-F_LILRB1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.29335894269059
"HLA-G_LILRB1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL4_CCR5"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL3_CCR5"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL5_CCR5"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL4_SLC7A1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.32192809488736
"CSF1_SLC7A1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.10780328953452
"CCL4_CNR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.44222232860507
"CCL4_GPRC5D"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"IGF2_IDE"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL3_IDE"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.15842936260448
"IAPP_IDE"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"IGF2_IGF1R"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"IGF1_IGF1R"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"IGF2_IGF2R"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"BDNF_NTRK2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NTF3_NTRK2"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.64385618977472
"BDNF_SORT1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"GRN_SORT1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.07096652135414
"COPA_SORT1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.41119543298445
"BDNF_F11R"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ADIPOQ_CD200R1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CD200_CD200R1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ADIPOQ_CLEC2D"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"KLRB1_CLEC2D"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.64385618977472
"FAM3C_CLEC2D"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.5649048483799
"TNF_DAG1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.44222232860507
"LGALS9_DAG1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.79585928321977
"TNF_NOTCH1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.18442457113743
"DLL1_NOTCH1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.41119543298445
"TNF_SEMA4C"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.87832144341175
"PLXNB2_SEMA4C"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.32192809488736
"TNF_FLT4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.38082178394093
"VEGFD_FLT4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.87832144341175
"TNF_ICOS"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ICOSLG_ICOS"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNF_TNFRSF1A"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.50635266602479
"LTA_TNFRSF1A"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNFSF13_TNFRSF1A"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNF_FAS"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.96578428466209
"TNFSF13_FAS"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNF_TNFRSF1B"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.85725982788392
"LTA_TNFRSF1B"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNF_RIPK1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.38082178394093
"LTA_RIPK1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNFSF10_RIPK1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-5.10780328953452
"TNF_PTPRS"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"PTN_PTPRS"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNF_CELSR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CXCR3_CCL19"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCRL2_CCL19"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCR7_CCL19"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CXCR3_CCL20"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCR6_CCL20"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"DPP4_CCL11"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"ACKR2_CCL11"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCR2_CCL11"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"DPP4_CXCL12"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.77595972578207
"ACKR3_CXCL12"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.59074485331516
"TNFRSF13B_TNFSF13"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"TNFRSF13B_CD70"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CD27_CD70"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CD40_CD40LG"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CD40_INSL3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"HLA-DQB2_PRL"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"HLA-DRB1_OGN"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NGFR_BDNF"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NCAM1_BDNF"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NCAM1_GDNF"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NOTCH2_IL24"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NOTCH2_DLL4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.32192809488736
"NOTCH1_DLL4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.22431729826094
"NOTCH4_DLL4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.30757280191029
"NOTCH2_DLL3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NOTCH1_DLL3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NOTCH4_DLL3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NOTCH2_JAG2"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.41119543298445
"NOTCH1_JAG2"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.01158797427521
"NOTCH4_JAG2"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.32192809488736
"NOTCH3_JAG2"	"SKM9_Fb-like|SKM4_EC_cap"	1	-0.0218043703183484
"NOTCH1_WNT4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FZD6_WNT4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"NOTCH1_JAG1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.05889368905357
"CD46_JAG1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-2.46593839757888
"NOTCH1_NOV"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.75633091903314
"NOTCH1_DLK1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.53951952995999
"FZD9_WNT7A"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"FZD9_WNT2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL16_CCR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL2_CCR2"	"SKM9_Fb-like|SKM4_EC_cap"	1	1.75872956845786
"CCL3_CCR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL5_CCR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL3L1_CCR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL11_CCR3"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL16_CCR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL3_CCR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL5_CCR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL3L1_CCR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL16_HRH4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL2_ACKR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	1.77399632511117
"CCL5_ACKR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.41119543298445
"PF4_ACKR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.57346686188333
"CXCL1_ACKR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-4.57346686188333
"CXCL8_ACKR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-3.96578428466209
"CXCL5_ACKR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL8_ACKR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	-1.69432125675771
"CCL7_ACKR1"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL2_CCR10"	"SKM9_Fb-like|SKM4_EC_cap"	1	1.75958197323355
"CCL5_ACKR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.50635266602479
"CCL11_ACKR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL21_ACKR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0.24731993497982
"CXCL13_ACKR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL19_ACKR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-0.114035243246029
"CCL5_CCR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL22_CCR4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CCL3L1_DPP4"	"SKM9_Fb-like|SKM4_EC_cap"	1	-6.15842936260448
"CCL22_DPP4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CXCL11_DPP4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"VIP_DPP4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
"CXCL10_DPP4"	"SKM9_Fb-like|SKM4_EC_cap"	1	0
