stage,factors,n_factors,youth_restoration_pct_excl,youth_restoration_pct_incl,empirical_clock_rev_yr_excl,empirical_clock_rev_yr_incl,senmayo_shift_excl,senmayo_shift_incl,GJA1_shift,SCN5A_shift,KCNJ2_shift,KCNH2_shift,KCNQ1_shift,CACNA1C_shift,ATP2A2_shift,RYR2_shift,latent_mahalanobis_dist,provenance,stage_rank
Stage3_Triples,CTCF+YY1+NFIC,3,2.4672,2.4749,0.2516,0.2347,-0.00117,-0.00117,-4e-05,0.06352,7e-05,0.00206,0.00335,0.09282,0.01119,0.00242,0.1274,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+JUND+SP3,3,2.6084,2.6318,0.2199,0.2226,0.0015,0.0015,0.00015,0.05234,-0.00582,0.00016,9e-05,0.07156,0.0007,0.0004,0.1136,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+JUND+NFIC,3,2.6601,2.6683,0.2408,0.234,0.00057,0.00057,0.0019,0.05498,-0.00098,0.001,0.00204,0.06732,0.00437,0.00141,0.1164,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+SP3+NFIC,3,2.575,2.5919,0.2634,0.2539,-0.00211,-0.00211,0.00099,0.06516,-0.00556,0.00252,0.00494,0.06718,-0.00393,0.00391,0.1315,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+HIF1A+REL,3,3.3338,3.4451,0.1895,0.2113,0.00185,0.00185,-0.00225,0.01891,-0.00027,0.00604,0.00368,0.0559,0.02651,0.00435,0.1449,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+HIF1A+YY1,3,3.068,3.1784,0.151,0.1663,0.00289,0.00289,-0.00379,0.03103,-1e-05,0.00209,0.00357,0.0842,0.02709,0.00428,0.1327,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+HIF1A+JUND,3,2.9201,3.031,0.1134,0.1387,0.00436,0.00436,-0.00102,0.00954,-0.00103,0.00123,0.00286,0.0438,0.0186,0.0037,0.1247,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+HIF1A+SP3,3,3.0546,3.1742,0.1357,0.1583,0.00189,0.00189,-0.00245,0.02134,-0.00552,0.00279,0.0058,0.04555,0.01341,0.00624,0.1361,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+HIF1A+NFIC,3,3.0607,3.1652,0.1528,0.166,0.00092,0.00092,-0.00017,0.02315,0.00023,0.00375,0.00812,0.03926,0.01909,0.00752,0.1383,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+REL+YY1,3,2.8058,2.8468,0.1475,0.1382,0.00201,0.00201,-0.00623,0.02136,-0.00037,0.00534,-0.00048,0.06258,0.02995,0.00129,0.1403,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+REL+JUND,3,2.6632,2.7048,0.1107,0.1116,0.00344,0.00344,-0.00363,0.00063,-0.00139,0.00448,-0.00117,0.02426,0.02169,0.00072,0.1342,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+REL+SP3,3,2.8136,2.8638,0.1345,0.1326,0.00105,0.00105,-0.00494,0.01237,-0.00573,0.006,0.00171,0.02639,0.01687,0.00321,0.1457,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+REL+NFIC,3,2.8421,2.8772,0.1532,0.1419,4e-05,4e-05,-0.0027,0.01424,-0.00013,0.00699,0.00408,0.02042,0.02218,0.00454,0.1491,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+YY1+JUND,3,2.3674,2.4079,0.0689,0.0633,0.0045,0.0045,-0.00502,0.0118,-0.00113,0.00054,-0.00125,0.04931,0.02187,0.00068,0.1179,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+YY1+SP3,3,2.5355,2.5848,0.0942,0.0858,0.00206,0.00206,-0.00644,0.02375,-0.00574,0.0021,0.0017,0.05162,0.01644,0.00321,0.1273,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+YY1+NFIC,3,2.5816,2.6157,0.1154,0.0975,0.00111,0.00111,-0.00424,0.02646,0.00014,0.00306,0.00401,0.04872,0.02271,0.00449,0.13,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+JUND+SP3,3,2.3293,2.3791,0.0539,0.0555,0.00363,0.00363,-0.00362,0.00293,-0.00579,0.00114,0.00075,0.01373,0.01067,0.00247,0.1201,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+JUND+NFIC,3,2.355,2.3896,0.0714,0.0636,0.00271,0.00271,-0.00187,0.00422,-0.00092,0.00199,0.0027,0.0082,0.01469,0.00349,0.1217,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CREB1+SP3+NFIC,3,2.5163,2.5597,0.0962,0.0858,0.00029,0.00029,-0.00329,0.01597,-0.00553,0.00353,0.0056,0.01047,0.00923,0.00599,0.135,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+REL+YY1,3,3.098,3.1795,0.2638,0.2811,0.00038,0.00038,-0.00239,0.02458,-0.00037,0.00511,0.00335,0.09605,0.01769,0.00256,0.1404,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+REL+JUND,3,3.077,3.159,0.2256,0.253,0.002,0.002,2e-05,0.00389,-0.00139,0.00426,0.00264,0.05823,0.0108,0.00198,0.1282,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+REL+SP3,3,2.9931,3.0839,0.2518,0.2765,-0.00073,-0.00073,-0.00084,0.01547,-0.00553,0.00575,0.00552,0.05984,0.00353,0.00447,0.1477,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+REL+NFIC,3,3.0205,3.0961,0.2698,0.2851,-0.00175,-0.00175,0.00137,0.01734,-0.00012,0.00675,0.00789,0.05368,0.0081,0.00579,0.1515,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+YY1+JUND,3,2.6276,2.7087,0.185,0.2059,0.0028,0.0028,-0.00107,0.01487,-0.00113,0.00029,0.00253,0.08289,0.00831,0.00192,0.1159,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+YY1+SP3,3,2.5618,2.6516,0.2128,0.231,3e-05,3e-05,-0.00204,0.02665,-0.00553,0.00182,0.00547,0.08468,0.00046,0.00445,0.135,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+YY1+NFIC,3,2.6093,2.6839,0.2334,0.2422,-0.00092,-0.00092,0.00013,0.02936,0.00014,0.00277,0.00779,0.08162,0.00611,0.00573,0.1381,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+JUND+SP3,3,2.4777,2.568,0.1711,0.1993,0.00179,0.00179,0.00058,0.00587,-0.00559,0.00087,0.00452,0.0473,-0.00392,0.0037,0.1197,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+JUND+NFIC,3,2.5025,2.5776,0.1878,0.2067,0.00087,0.00087,0.00231,0.00716,-0.00091,0.00172,0.00646,0.04159,-0.00065,0.00471,0.1218,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,HIF1A+SP3+NFIC,3,2.4295,2.5134,0.2151,0.2312,-0.00188,-0.00188,0.00134,0.01875,-0.00533,0.00324,0.00936,0.04333,-0.00855,0.00721,0.1459,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,REL+YY1+JUND,3,2.4867,2.4984,0.171,0.1674,0.00203,0.00203,-0.00402,0.00396,-0.00151,0.00352,-0.00202,0.05916,0.01564,-0.00143,0.1241,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,REL+YY1+SP3,3,2.414,2.4344,0.1966,0.1903,-0.00066,-0.00066,-0.00487,0.01568,-0.00578,0.00501,0.00087,0.06039,0.00816,0.00106,0.1406,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,REL+YY1+NFIC,3,2.4826,2.4879,0.2186,0.2029,-0.00165,-0.00165,-0.00274,0.01845,-0.00025,0.006,0.00324,0.05752,0.01344,0.00238,0.1444,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,REL+JUND+SP3,3,2.3482,2.3691,0.1578,0.1615,0.00106,0.00106,-0.00242,-0.00433,-0.00583,0.00407,-8e-05,0.02551,0.0041,0.00031,0.1293,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,REL+JUND+NFIC,3,2.3949,2.4007,0.1759,0.1703,0.0001,0.0001,-0.00072,-0.00298,-0.0013,0.00494,0.00192,0.02011,0.00701,0.00137,0.1323,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,REL+SP3+NFIC,3,2.3145,2.329,0.201,0.1925,-0.00257,-0.00257,-0.00158,0.00855,-0.00557,0.00642,0.00477,0.0212,-0.00052,0.00383,0.1531,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,YY1+JUND+SP3,3,1.8722,1.8922,0.1128,0.11,0.00183,0.00183,-0.00347,0.0059,-0.00583,0.00014,-9e-05,0.0469,0.00048,0.00031,0.1098,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,YY1+JUND+NFIC,3,1.9355,1.9404,0.1334,0.1213,0.00094,0.00094,-0.00182,0.00809,-0.00104,0.00098,0.00185,0.04413,0.00447,0.00133,0.112,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,YY1+SP3+NFIC,3,1.873,1.8865,0.1601,0.1452,-0.00177,-0.00177,-0.00277,0.01982,-0.00557,0.0025,0.00475,0.04538,-0.00364,0.00383,0.134,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,JUND+SP3+NFIC,3,1.7229,1.737,0.1135,0.1087,9e-05,9e-05,-0.00055,-0.0017,-0.00566,0.00134,0.0032,0.00842,-0.00757,0.00265,0.1188,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Quads,NFKB1+MITF+CTCF+HIF1A,4,6.0693,6.2333,0.0912,0.1313,0.00429,0.00429,0.01138,0.08534,-0.00063,0.00925,0.0056,0.12486,0.03892,0.00454,0.2559,COMPUTED_HCA_5307_vCM_RIDGE_GRN,1.0
Stage3_Quads,NFKB1+MITF+HIF1A+REL,4,5.8436,6.0051,0.059,0.1003,0.00368,0.00368,0.00871,0.04048,-0.0009,0.01248,0.00562,0.08836,0.04017,0.00459,0.2272,COMPUTED_HCA_5307_vCM_RIDGE_GRN,2.0
Stage3_Quads,NFKB1+MITF+CTCF+REL,4,5.7232,5.8178,0.0789,0.0945,0.00344,0.00344,0.00854,0.07456,-0.00097,0.01169,0.00113,0.10025,0.04531,0.00125,0.2412,COMPUTED_HCA_5307_vCM_RIDGE_GRN,3.0
Stage3_Quads,NFKB1+MITF+HIF1A+JUND,4,5.6037,5.7648,0.0016,0.0463,0.006,0.006,0.00989,0.03211,-0.00175,0.00911,0.00481,0.08066,0.03303,0.00396,0.2282,COMPUTED_HCA_5307_vCM_RIDGE_GRN,4.0
Stage3_Quads,MITF+CTCF+HIF1A+REL,4,5.5968,5.7521,0.1183,0.1561,0.00448,0.00448,0.00848,0.08136,-0.00021,0.00435,0.00368,0.12144,0.03481,0.00276,0.2453,COMPUTED_HCA_5307_vCM_RIDGE_GRN,5.0
Stage3_Quads,NFKB1+MITF+HIF1A+YY1,4,5.5966,5.7571,0.0262,0.0609,0.00457,0.00457,0.00742,0.05208,-0.00069,0.00924,0.00543,0.11635,0.03923,0.00447,0.2298,COMPUTED_HCA_5307_vCM_RIDGE_GRN,6.0
Stage3_Quads,NFKB1+MITF+HIF1A+NFIC,4,5.5736,5.7282,0.0265,0.0591,0.00256,0.00256,0.0112,0.04463,-0.00045,0.01093,0.00997,0.07427,0.02953,0.0077,0.2247,COMPUTED_HCA_5307_vCM_RIDGE_GRN,7.0
Stage3_Quads,NFKB1+MITF+HIF1A+SP3,4,5.4861,5.6559,0.0042,0.0462,0.00358,0.00358,0.00901,0.04221,-0.00543,0.00979,0.00748,0.07933,0.02557,0.00629,0.2241,COMPUTED_HCA_5307_vCM_RIDGE_GRN,8.0
Stage3_Quads,NFKB1+MITF+CTCF+JUND,4,5.4613,5.5555,0.0199,0.0391,0.00571,0.00571,0.00962,0.06625,-0.00182,0.00834,0.00037,0.09236,0.03811,0.00064,0.2424,COMPUTED_HCA_5307_vCM_RIDGE_GRN,9.0
Stage3_Quads,NFKB1+MITF+CTCF+NFIC,4,5.4595,5.5472,0.0457,0.0527,0.00233,0.00233,0.01102,0.0795,-0.00051,0.01015,0.00553,0.08617,0.03461,0.00439,0.2366,COMPUTED_HCA_5307_vCM_RIDGE_GRN,10.0
Stage3_Quads,NFKB1+MITF+CTCF+CREB1,4,5.4361,5.5596,0.0336,0.0472,0.00552,0.00552,0.00827,0.07988,-0.00064,0.0094,0.00182,0.09198,0.05307,0.0033,0.2433,COMPUTED_HCA_5307_vCM_RIDGE_GRN,11.0
Stage3_Quads,NFKB1+MITF+CREB1+HIF1A,4,5.4159,5.6063,0.0028,0.042,0.00553,0.00553,0.00854,0.04392,-0.0006,0.01011,0.00576,0.07649,0.04811,0.00625,0.2265,COMPUTED_HCA_5307_vCM_RIDGE_GRN,12.0
Stage3_Quads,NFKB1+MITF+CTCF+SP3,4,5.3518,5.4547,0.02,0.0364,0.00336,0.00336,0.00881,0.07613,-0.00566,0.00902,0.00304,0.09004,0.03025,0.00298,0.2352,COMPUTED_HCA_5307_vCM_RIDGE_GRN,13.0
Stage3_Quads,NFKB1+MITF+REL+JUND,4,5.2556,5.3473,-0.0086,0.0117,0.00507,0.00507,0.00697,0.02181,-0.00209,0.01152,0.00034,0.05703,0.03942,0.00066,0.2167,COMPUTED_HCA_5307_vCM_RIDGE_GRN,14.0
Stage3_Quads,NFKB1+MITF+REL+NFIC,4,5.2402,5.3255,0.0154,0.0235,0.00168,0.00168,0.00836,0.03434,-0.00078,0.01337,0.00551,0.05014,0.03591,0.00441,0.2135,COMPUTED_HCA_5307_vCM_RIDGE_GRN,15.0
Stage3_Quads,NFKB1+MITF+REL+YY1,4,5.2318,5.323,0.013,0.0232,0.00369,0.00369,0.00466,0.04103,-0.00103,0.01168,0.00095,0.09022,0.04529,0.00116,0.2167,COMPUTED_HCA_5307_vCM_RIDGE_GRN,16.0
Stage3_Quads,NFKB1+CTCF+HIF1A+REL,4,5.2313,5.3293,0.423,0.4479,-0.00055,-0.00055,0.00302,0.07438,-0.00101,0.01338,0.00518,0.13298,0.02948,0.00425,0.1706,COMPUTED_HCA_5307_vCM_RIDGE_GRN,17.0
Stage3_Quads,MITF+CTCF+HIF1A+NFIC,4,5.2106,5.359,0.0748,0.1041,0.00335,0.00335,0.01108,0.08625,0.00029,0.00205,0.00812,0.10561,0.02287,0.00593,0.242,COMPUTED_HCA_5307_vCM_RIDGE_GRN,18.0
Stage3_Quads,NFKB1+CTCF+CREB1+HIF1A,4,5.1957,5.3226,0.3208,0.3436,0.00177,0.00177,0.00177,0.08046,-0.00071,0.011,0.00531,0.12142,0.03745,0.0059,0.1751,COMPUTED_HCA_5307_vCM_RIDGE_GRN,19.0
Stage3_Quads,NFKB1+MITF+CTCF+YY1,4,5.1792,5.2728,0.0125,0.0217,0.00432,0.00432,0.00739,0.07387,-0.00076,0.00846,0.00097,0.11461,0.04437,0.00114,0.2326,COMPUTED_HCA_5307_vCM_RIDGE_GRN,20.0
Stage3_Quads,MITF+CTCF+HIF1A+SP3,4,5.179,5.3426,0.0543,0.0929,0.00432,0.00432,0.0088,0.08309,-0.00552,0.00109,0.00581,0.1106,0.01734,0.00465,0.2418,COMPUTED_HCA_5307_vCM_RIDGE_GRN,21.0
Stage3_Quads,MITF+CTCF+CREB1+HIF1A,4,5.1729,5.3571,0.06,0.0957,0.00652,0.00652,0.00802,0.08535,0.00014,0.00138,0.00391,0.1075,0.04569,0.00448,0.2467,COMPUTED_HCA_5307_vCM_RIDGE_GRN,22.0
Stage3_Quads,NFKB1+MITF+REL+SP3,4,5.1347,5.2351,-0.0084,0.0092,0.00275,0.00275,0.0062,0.03185,-0.00567,0.01223,0.00295,0.0548,0.03221,0.00296,0.2122,COMPUTED_HCA_5307_vCM_RIDGE_GRN,23.0
Stage3_Quads,MITF+CTCF+HIF1A+JUND,4,5.1255,5.2804,0.0447,0.086,0.00681,0.00681,0.00965,0.07286,-0.00097,-0.00044,0.00286,0.11021,0.02558,0.00212,0.2472,COMPUTED_HCA_5307_vCM_RIDGE_GRN,24.0
Stage3_Quads,NFKB1+MITF+CREB1+REL,4,5.0758,5.1968,-0.009,0.0057,0.00471,0.00471,0.00613,0.03487,-0.00091,0.01258,0.00179,0.0551,0.05051,0.00332,0.218,COMPUTED_HCA_5307_vCM_RIDGE_GRN,25.0
Stage3_Quads,NFKB1+CTCF+HIF1A+JUND,4,5.0071,5.1046,0.3638,0.3924,0.00181,0.00181,0.00422,0.06593,-0.00187,0.01,0.00437,0.12521,0.02235,0.00361,0.1568,COMPUTED_HCA_5307_vCM_RIDGE_GRN,26.0
Stage3_Quads,NFKB1+MITF+YY1+NFIC,4,4.9824,5.0667,-0.0194,-0.0178,0.0026,0.0026,0.00706,0.04604,-0.00057,0.01014,0.00534,0.07742,0.03493,0.00431,0.2115,COMPUTED_HCA_5307_vCM_RIDGE_GRN,27.0
Stage3_Quads,NFKB1+MITF+YY1+JUND,4,4.9639,5.0546,-0.047,-0.0333,0.00597,0.00597,0.00581,0.03248,-0.00188,0.00833,0.00018,0.08096,0.03794,0.00056,0.2164,COMPUTED_HCA_5307_vCM_RIDGE_GRN,28.0
Stage3_Quads,MITF+CTCF+HIF1A+YY1,4,4.9545,5.1088,0.0426,0.0739,0.00537,0.00537,0.0074,0.08066,5e-05,0.0004,0.00358,0.13603,0.03286,0.0027,0.2387,COMPUTED_HCA_5307_vCM_RIDGE_GRN,29.0
Stage3_Quads,NFKB1+MITF+CREB1+NFIC,4,4.9466,5.0607,-0.0305,-0.0244,0.00377,0.00377,0.00809,0.03934,-0.00045,0.01108,0.00619,0.04156,0.04374,0.00646,0.2137,COMPUTED_HCA_5307_vCM_RIDGE_GRN,30.0
Stage3_Quads,NFKB1+CTCF+CREB1+REL,4,4.9424,4.9999,0.3208,0.3192,0.00101,0.00101,-0.00069,0.07152,-0.00101,0.01351,0.00157,0.10325,0.03957,0.00313,0.171,COMPUTED_HCA_5307_vCM_RIDGE_GRN,31.0
Stage3_Quads,NFKB1+MITF+JUND+NFIC,4,4.9271,5.0119,-0.0478,-0.0361,0.00416,0.00416,0.00914,0.02532,-0.00167,0.00981,0.00413,0.04232,0.0292,0.00336,0.2098,COMPUTED_HCA_5307_vCM_RIDGE_GRN,32.0
Stage3_Quads,NFKB1+HIF1A+REL+JUND,4,4.9183,5.0134,0.3189,0.3485,0.0014,0.0014,0.00156,0.0218,-0.00213,0.01321,0.00439,0.08942,0.02359,0.00366,0.1541,COMPUTED_HCA_5307_vCM_RIDGE_GRN,33.0
Stage3_Quads,NFKB1+MITF+CREB1+YY1,4,4.9044,5.0244,-0.0365,-0.0283,0.00571,0.00571,0.00453,0.04667,-0.0007,0.00938,0.00163,0.08342,0.05158,0.00322,0.2172,COMPUTED_HCA_5307_vCM_RIDGE_GRN,34.0
Stage3_Quads,MITF+CTCF+REL+NFIC,4,4.8801,4.9592,0.0597,0.0644,0.0024,0.0024,0.00817,0.07483,-0.0001,0.00522,0.00337,0.07909,0.03082,0.00243,0.228,COMPUTED_HCA_5307_vCM_RIDGE_GRN,35.0
Stage3_Quads,NFKB1+CTCF+REL+JUND,4,4.8751,4.9033,0.3542,0.3582,0.00113,0.00113,0.00126,0.05576,-0.00219,0.01246,0.00011,0.10548,0.02846,0.00047,0.1535,COMPUTED_HCA_5307_vCM_RIDGE_GRN,36.0
Stage3_Quads,NFKB1+CREB1+HIF1A+REL,4,4.8654,4.9898,0.2798,0.3037,0.00099,0.00099,-0.00037,0.03575,-0.00098,0.01421,0.00534,0.08524,0.03483,0.00596,0.1671,COMPUTED_HCA_5307_vCM_RIDGE_GRN,37.0
Stage3_Quads,NFKB1+CTCF+HIF1A+NFIC,4,4.8616,4.9527,0.4053,0.4216,-0.00186,-0.00186,0.00551,0.07918,-0.00056,0.01181,0.00953,0.11952,0.01885,0.00735,0.1684,COMPUTED_HCA_5307_vCM_RIDGE_GRN,38.0
Stage3_Quads,NFKB1+MITF+CREB1+SP3,4,4.8583,4.9875,-0.0537,-0.0382,0.0048,0.0048,0.00588,0.03692,-0.00563,0.00995,0.0037,0.04635,0.03914,0.00505,0.2129,COMPUTED_HCA_5307_vCM_RIDGE_GRN,39.0
Stage3_Quads,NFKB1+MITF+YY1+SP3,4,4.8534,4.9529,-0.046,-0.035,0.0036,0.0036,0.00496,0.04272,-0.00567,0.00901,0.00285,0.0793,0.03026,0.0029,0.2102,COMPUTED_HCA_5307_vCM_RIDGE_GRN,40.0
Stage3_Quads,MITF+CTCF+CREB1+REL,4,4.8472,4.962,0.0467,0.0579,0.00561,0.00561,0.00554,0.07516,-0.00023,0.00457,-0.00034,0.08463,0.04906,0.00135,0.2362,COMPUTED_HCA_5307_vCM_RIDGE_GRN,41.0
Stage3_Quads,NFKB1+MITF+CREB1+JUND,4,4.8441,4.9647,-0.0659,-0.0477,0.00703,0.00703,0.0072,0.02665,-0.00176,0.00924,0.00103,0.04739,0.04384,0.00272,0.2171,COMPUTED_HCA_5307_vCM_RIDGE_GRN,42.0
Stage3_Quads,MITF+HIF1A+REL+YY1,4,4.8403,4.9922,0.0222,0.0545,0.00473,0.00473,0.00469,0.03589,-0.00027,0.00434,0.00351,0.10028,0.03505,0.00269,0.2085,COMPUTED_HCA_5307_vCM_RIDGE_GRN,43.0
Stage3_Quads,NFKB1+CTCF+CREB1+NFIC,4,4.8276,4.8782,0.3003,0.2901,7e-05,7e-05,0.00127,0.07664,-0.00055,0.012,0.00596,0.09034,0.03279,0.00627,0.1671,COMPUTED_HCA_5307_vCM_RIDGE_GRN,44.0
Stage3_Quads,MITF+CTCF+REL+SP3,4,4.8265,4.9206,0.0377,0.0518,0.00342,0.00342,0.00592,0.07161,-0.00577,0.00423,0.001,0.08377,0.02565,0.00111,0.227,COMPUTED_HCA_5307_vCM_RIDGE_GRN,45.0
Stage3_Quads,NFKB1+MITF+JUND+SP3,4,4.822,4.922,-0.0706,-0.0495,0.00513,0.00513,0.00748,0.02342,-0.00572,0.00883,0.002,0.04653,0.027,0.00222,0.2097,COMPUTED_HCA_5307_vCM_RIDGE_GRN,46.0
Stage3_Quads,MITF+HIF1A+REL+NFIC,4,4.8156,4.9615,0.0224,0.0526,0.00269,0.00269,0.00845,0.02865,-2e-05,0.00598,0.00806,0.05803,0.02545,0.00592,0.204,COMPUTED_HCA_5307_vCM_RIDGE_GRN,47.0
Stage3_Quads,NFKB1+MITF+SP3+NFIC,4,4.8071,4.9006,-0.0477,-0.0387,0.00179,0.00179,0.00828,0.03537,-0.00547,0.01047,0.00676,0.04022,0.02147,0.00567,0.2061,COMPUTED_HCA_5307_vCM_RIDGE_GRN,48.0
Stage3_Quads,NFKB1+HIF1A+REL+YY1,4,4.8024,4.897,0.3497,0.3692,-0.0002,-0.0002,-0.00086,0.04106,-0.00107,0.01338,0.00501,0.1229,0.02944,0.00417,0.1632,COMPUTED_HCA_5307_vCM_RIDGE_GRN,49.0
Stage3_Quads,MITF+HIF1A+REL+SP3,4,4.7889,4.9501,0.0045,0.0442,0.0037,0.0037,0.00622,0.02678,-0.00552,0.00498,0.00569,0.06419,0.02069,0.0046,0.2042,COMPUTED_HCA_5307_vCM_RIDGE_GRN,50.0
Stage3_Quads,MITF+CTCF+REL+JUND,4,4.7808,4.8663,0.0303,0.0472,0.00582,0.00582,0.00666,0.06144,-0.00137,0.00273,-0.00189,0.08404,0.03352,-0.00138,0.2333,COMPUTED_HCA_5307_vCM_RIDGE_GRN,51.0
Stage3_Quads,NFKB1+HIF1A+REL+NFIC,4,4.7593,4.848,0.3585,0.376,-0.00228,-0.00228,0.00284,0.03432,-0.00083,0.01506,0.00955,0.08303,0.02009,0.00741,0.1715,COMPUTED_HCA_5307_vCM_RIDGE_GRN,52.0
Stage3_Quads,NFKB1+CTCF+HIF1A+SP3,4,4.752,4.8583,0.38,0.4058,-0.00082,-0.00082,0.00333,0.07581,-0.00545,0.01068,0.00703,0.12366,0.0151,0.00594,0.1641,COMPUTED_HCA_5307_vCM_RIDGE_GRN,53.0
Stage3_Quads,NFKB1+CTCF+REL+NFIC,4,4.7446,4.7664,0.3948,0.3866,-0.00249,-0.00249,0.00262,0.069,-0.00088,0.01431,0.00528,0.09929,0.02495,0.00421,0.1652,COMPUTED_HCA_5307_vCM_RIDGE_GRN,54.0
Stage3_Quads,NFKB1+CTCF+CREB1+JUND,4,4.7378,4.7948,0.2608,0.2628,0.0034,0.0034,0.00042,0.06323,-0.00186,0.01015,0.0008,0.09548,0.03289,0.00253,0.1593,COMPUTED_HCA_5307_vCM_RIDGE_GRN,55.0
Stage3_Quads,MITF+HIF1A+REL+JUND,4,4.7309,4.8833,-0.0076,0.0348,0.00617,0.00617,0.00702,0.0152,-0.00129,0.00349,0.0028,0.06257,0.02816,0.00211,0.2055,COMPUTED_HCA_5307_vCM_RIDGE_GRN,56.0
Stage3_Quads,NFKB1+CREB1+HIF1A+NFIC,4,4.7173,4.8348,0.2556,0.271,5e-05,5e-05,0.00159,0.04008,-0.00052,0.01268,0.00969,0.07116,0.02812,0.00907,0.1649,COMPUTED_HCA_5307_vCM_RIDGE_GRN,57.0
Stage3_Quads,NFKB1+CTCF+CREB1+SP3,4,4.7169,4.7826,0.2741,0.2733,0.00111,0.00111,-0.00093,0.07327,-0.00564,0.01086,0.00347,0.09422,0.0284,0.00486,0.1633,COMPUTED_HCA_5307_vCM_RIDGE_GRN,58.0
Stage3_Quads,CTCF+CREB1+HIF1A+REL,4,4.7157,4.8339,0.3475,0.368,0.00194,0.00194,-0.00101,0.07644,-0.00029,0.00619,0.0034,0.118,0.03312,0.00413,0.1675,COMPUTED_HCA_5307_vCM_RIDGE_GRN,59.0
Stage3_Quads,NFKB1+CREB1+HIF1A+YY1,4,4.6896,4.813,0.251,0.2684,0.00198,0.00198,-0.00197,0.04746,-0.00077,0.01097,0.00514,0.11332,0.03594,0.00583,0.1602,COMPUTED_HCA_5307_vCM_RIDGE_GRN,60.0
Stage3_Quads,NFKB1+CREB1+HIF1A+JUND,4,4.6798,4.8037,0.2209,0.2484,0.00343,0.00343,0.00082,0.02739,-0.00183,0.01083,0.00453,0.07755,0.02822,0.00532,0.1533,COMPUTED_HCA_5307_vCM_RIDGE_GRN,61.0
Stage3_Quads,MITF+CREB1+HIF1A+REL,4,4.6539,4.8356,-0.0015,0.0353,0.00567,0.00567,0.00591,0.0279,-0.00018,0.00527,0.00384,0.06024,0.04383,0.00448,0.2084,COMPUTED_HCA_5307_vCM_RIDGE_GRN,62.0
Stage3_Quads,NFKB1+HIF1A+REL+SP3,4,4.6518,4.7556,0.3352,0.362,-0.00121,-0.00121,0.00072,0.03184,-0.00545,0.01393,0.007,0.08794,0.01699,0.00596,0.1669,COMPUTED_HCA_5307_vCM_RIDGE_GRN,63.0
