source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	dorothea_level	curation_effort
COMPLEX:P05412_P17535	P24844	JUN_JUND	MYL9	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:20551518		1
COMPLEX:P01100_P17275	P24844	FOS_JUNB	MYL9	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:20551518		1
COMPLEX:P17275	P24844	JUNB	MYL9	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:20551518		1
Q02363	P46531	ID2	NOTCH1	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20607863		1
COMPLEX:P01100_P17535	P24844	FOS_JUND	MYL9	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:20551518		1
COMPLEX:P05412_P53539	P24844	FOSB_JUN	MYL9	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:20551518		1
COMPLEX:P05412_P15408	P24844	FOSL2_JUN	MYL9	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:20551518		1
COMPLEX:P17535	P24844	JUND	MYL9	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:20551518		1
P37231	P22301	PPARG	IL10	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;SIGNOR_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2;SIGNOR_CollecTRI	CollecTRI2:36940733;CollecTRI2:18600064;CollecTRI2:17822917;CollecTRI2:26322101;CollecTRI:20553736;CollecTRI2:31634455;CollecTRI2:22912426;CollecTRI2:21872333;CollecTRI2:32799887;CollecTRI2:37359536;CollecTRI2:21455100;CollecTRI2:30471095;CollecTRI2:30066924;CollecTRI2:28074841;CollecTRI2:25171731;CollecTRI2:28757373;CollecTRI2:37758011;CollecTRI2:24295831;CollecTRI2:11327705;CollecTRI2:29223154;CollecTRI2:25586556;CollecTRI2:17141246;CollecTRI2:36765493;CollecTRI2:30710547;CollecTRI2:33567272;CollecTRI2:36734198;CollecTRI2:30524506;CollecTRI2:20553736;CollecTRI2:35046793;CollecTRI2:33841075;CollecTRI2:29081092		31
Q99612	P01225	KLF6	FSHB	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20553777		1
Q15233	Q02880	NONO	TOP2B	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20554522		1
COMPLEX:P19838_Q04864	P09917	NFKB1_REL	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:P19838_Q04206	P09917	NFKB1_RELA	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:Q01201_Q04206	P09917	RELA_RELB	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:P19838_Q01201	P09917	NFKB1_RELB	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:Q00653_Q04864	P09917	NFKB2_REL	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:Q00653_Q04206	P09917	NFKB2_RELA	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:Q04864	P09917	REL	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
Q99697	Q9NQR9	PITX2	G6PC2	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20622168		1
COMPLEX:Q04206	P09917	RELA	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:Q01201	P09917	RELB	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:Q00653_Q01201	P09917	NFKB2_RELB	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:Q00653	P09917	NFKB2	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:P19838	P09917	NFKB1	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:Q04206_Q04864	P09917	REL_RELA	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:P19838_Q00653	P09917	NFKB1_NFKB2	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
COMPLEX:Q00653	Q92934	NFKB2	BAD	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:20596645		1
COMPLEX:Q01201_Q04864	P09917	REL_RELB	ALOX5	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:15517885;CollecTRI:20554538;CollecTRI:23720274		3
P04637	P21246	TP53	PTN	True	True	True	True	True	True	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI2:20554748;CollecTRI:20554748		2
Q13886	P11362	KLF9	FGFR1	True	True	True	True	True	True	ExTRI_CollecTRI;DoRothEA;CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;ReMap_DoRothEA;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI:20554758;CollecTRI2:20554758	D	2
P18146	O15263	EGR1	DEFB4B	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20554967		1
P11161	O15263	EGR2	DEFB4B	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20554967		1
P26367	P19022	PAX6	CDH2	True	True	True	True	True	True	ExTRI_CollecTRI;DoRothEA;CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;ReMap_DoRothEA;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI:19666824;CollecTRI:20556827;CollecTRI2:32693820;CollecTRI2:19666824	D	4
O75603	P01270	GCM2	PTH	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;SIGNOR_CollecTRI2;CollecTRI2;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;SIGNOR_CollecTRI;KEGG-MEDICUS	CollecTRI2:19968565;CollecTRI2:30677043;CollecTRI2:35038313;CollecTRI:20558332;TRRUST:20558332;CollecTRI2:15657585;CollecTRI2:19257819;CollecTRI:21713993;CollecTRI2:19952463;CollecTRI2:20558332;CollecTRI2:17382312;CollecTRI2:21713993;DoRothEA:20558332;CollecTRI2:25917456;CollecTRI2:10910362	A	15
Q92786	Q02643	PROX1	GHRHR	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20558617		1
P37231	O76082	PPARG	SLC22A5	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;GEREDB_CollecTRI;NTNUcuration_CollecTRI2;GEREDB_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI2:20558736;CollecTRI:20558736;CollecTRI2:32579962;CollecTRI2:25075794;CollecTRI2:27445823		5
Q92570	P05362	NR4A3	ICAM1	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:20558821;CollecTRI:20558821		2
Q99801	Q9Y577	NKX3-1	TRIM17	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20559321		1
P52952	O94907	NKX2-5	DKK1	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20559569		1
P52952	Q9H6N6	NKX2-5	MYH16	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20559569		1
COMPLEX:P19838_Q04206	Q92934	NFKB1_RELA	BAD	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI	CollecTRI:20596645		1
P11474	P99999	ESRRA	CYCS	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI2:25361393;CollecTRI:20561910;CollecTRI2:20561910		3
P58304	P01920	VSX2	HLA-DQB1	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20562015		1
P10071	P01911	GLI3	HLA-DRB1	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20562908		1
O95863	O60341	SNAI1	KDM1A	True	True	True	False	False	False	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI2:26700437;CollecTRI:20562920;CollecTRI2:37812385		3
P05412	P34932	JUN	HSPA4	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI2:9706866;CollecTRI2:23639288;CollecTRI2:20566634;CollecTRI2:1482045;CollecTRI:20566634;CollecTRI2:15033544		6
P11308	P61073	ERG	CXCR4	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;TRRUST;TRRUST_DoRothEA;SIGNOR_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;TRRUST_CollecTRI2;SIGNOR_CollecTRI;ExTRI2_CollecTRI2;PAZAR	PAZAR:20563261;CollecTRI2:25884570;CollecTRI:20563261;CollecTRI2:19396168;TRRUST:19396168;TRRUST:23918819;CollecTRI2:20563261;CollecTRI:19396168;CollecTRI2:23918819;CollecTRI:23918819	D	10
P01106	Q9H9Z2	MYC	LIN28A	True	True	False	True	True	False	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI:20564199;CollecTRI2:21553022;CollecTRI2:25339690;CollecTRI2:25418722;CollecTRI2:23318446;CollecTRI2:19153603;CollecTRI2:22308265		7
P18848	Q16832	ATF4	DDR2	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;JASPAR_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;DoRothEA-A_CollecTRI2;TRRUST;TRRUST_DoRothEA;ReMap_DoRothEA;HOCOMOCO_DoRothEA;CollecTRI2;TRRUST_CollecTRI2;ExTRI2_CollecTRI2	TRRUST:20564243;DoRothEA:20564243;CollecTRI:20564243;CollecTRI2:20564243	A	4
P78347	P12931	GTF2I	SRC	True	True	False	False	False	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20568114		1
P17676	Q16832	CEBPB	DDR2	True	True	False	True	True	False	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI:20564243;CollecTRI2:20564243		2
P53567	Q16832	CEBPG	DDR2	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20564243		1
O43623	P24385	SNAI2	CCND1	True	False	True	True	False	True	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;SIGNOR_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2;SIGNOR_CollecTRI	CollecTRI:21044962;CollecTRI:20564361;CollecTRI2:20564361;CollecTRI2:22801439;CollecTRI2:21044962;CollecTRI2:27385093		6
P31260	Q14781	HOXA10	CBX2	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20565746		1
Q15910	P31260	EZH2	HOXA10	True	False	True	True	False	True	ExTRI_CollecTRI;CollecTRI;SIGNOR_CollecTRI2;CollecTRI2;SIGNOR;ExTRI2_CollecTRI2;SIGNOR_CollecTRI	CollecTRI2:18086877;CollecTRI:20565746;CollecTRI2:20565746;SIGNOR:20565746		4
Q9UIH9	Q8IZQ8	KLF15	MYOCD	True	True	True	True	False	True	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:20566642;CollecTRI2:22586493;CollecTRI:20566642;CollecTRI2:30831134		4
Q13422	P01106	IKZF1	MYC	True	False	True	True	False	True	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI2:36929172;CollecTRI2:29954751;CollecTRI2:28471446;CollecTRI2:20566697;CollecTRI:20566697;CollecTRI2:37934799;CollecTRI2:36439455;CollecTRI2:30696815;CollecTRI2:25655195;CollecTRI2:28751557;CollecTRI2:30978178;CollecTRI2:26517351;CollecTRI2:36993619;CollecTRI2:26430725		14
Q9UKT9	P01106	IKZF3	MYC	True	True	True	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI2:36929172;CollecTRI2:29954751;CollecTRI:20566697;CollecTRI2:20566697;CollecTRI2:37934799;CollecTRI2:36439455;CollecTRI2:30696815;CollecTRI2:26430725		8
P78347	Q02952	GTF2I	AKAP12	True	True	True	True	True	True	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI2:20568114;CollecTRI:20568114		2
P20823	Q12864	HNF1A	CDH17	True	True	False	True	True	False	TRRUST_CollecTRI;JASPAR_DoRothEA;TRRUST;DoRothEA-A_CollecTRI2;HOCOMOCO_DoRothEA;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;ARACNe-GTEx_DoRothEA;ExTRI_CollecTRI;DoRothEA-A_CollecTRI;TRRUST_DoRothEA;TRRUST_CollecTRI2;SIGNOR	SIGNOR:20568120;CollecTRI:20568120;CollecTRI2:20568120;TRRUST:20568120;DoRothEA:20568120	A	5
O75376	P07288	NCOR1	KLK3	True	True	True	True	False	True	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI:20568894;CollecTRI2:12124798;CollecTRI2:16373395		3
Q9Y618	P07288	NCOR2	KLK3	True	True	True	True	False	True	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI2:16648561;CollecTRI2:12124798;CollecTRI:22695118;CollecTRI2:16373395;CollecTRI:20568894		5
P04637	P31513	TP53	FMO3	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20570689		1
P48436	P29279	SOX9	CCN2	True	True	True	True	True	False	Pavlidis_CollecTRI2;ExTRI_CollecTRI;CollecTRI;GEREDB_CollecTRI;NTNUcuration_CollecTRI2;GEREDB_CollecTRI2;Pavlidis2021_CollecTRI;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI2:27734377;CollecTRI2:27436052;CollecTRI2:20571031;CollecTRI:20571031;CollecTRI:23631855		5
O95936	P48681	EOMES	NES	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20575070		1
P41235	P29279	HNF4A	CCN2	True	True	True	True	False	True	ExTRI_CollecTRI;DoRothEA;CollecTRI;ENCODE-proximal;PAZAR_DoRothEA;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:27734377;CollecTRI2:17951630;CollecTRI:20571031;CollecTRI2:24124596;CollecTRI2:29903770;CollecTRI2:32057145	D	6
P15336	Q9BR01	ATF2	SULT4A1	True	True	False	True	True	False	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI:20571078;CollecTRI2:20571078		2
P16220	Q9BR01	CREB1	SULT4A1	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI:20571078;CollecTRI2:20571078		2
P01106	O43251	MYC	RBFOX2	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20573831		1
P05412	O43251	JUN	RBFOX2	True	True	False	True	True	False	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI2:19939924;CollecTRI2:15047839;CollecTRI2:16051824;CollecTRI:20573831		4
P01106	P45983	MYC	MAPK8	True	True	False	False	False	False	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI2:32515469;CollecTRI:20573831		2
Q14209	P35869	E2F2	AHR	True	True	True	True	True	True	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI:20573986;CollecTRI2:20573986		2
Q14209	P27540	E2F2	ARNT	True	True	True	True	True	True	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI:20573986;CollecTRI2:20573986		2
Q9Y261	Q92887	FOXA2	ABCC2	True	True	False	True	True	False	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI:20576918;CollecTRI2:35444014		2
Q9Y261	P35557	FOXA2	GCK	True	True	True	True	False	True	ExTRI_CollecTRI;CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:11904435;CollecTRI:11875061;CollecTRI2:11875061;CollecTRI:20576918		4
P20823	P46721	HNF1A	SLCO1A2	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;GEREDB_CollecTRI;NTNUcuration_CollecTRI2;GEREDB_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI2:12507762;CollecTRI:20576918;CollecTRI:17724432;CollecTRI2:11279518;CollecTRI2:20576918;CollecTRI2:17724432;CollecTRI2:27044799;CollecTRI2:12883478		8
P19838	P45452	NFKB1	MMP13	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;GEREDB_CollecTRI2;DoRothEA-A_CollecTRI2;TRRUST;TRRUST_DoRothEA;CollecTRI2;TRED_DoRothEA;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;RegNetwork_DoRothEA	CollecTRI2:17683952;CollecTRI2:35689396;CollecTRI2:20064247;CollecTRI2:32867828;CollecTRI2:25659654;CollecTRI2:33195691;CollecTRI2:26170918;CollecTRI2:33945837;CollecTRI2:16027228;CollecTRI2:18814267;CollecTRI2:25494317;CollecTRI2:12009331;CollecTRI2:25471680;CollecTRI2:24211200;CollecTRI2:23224053;CollecTRI2:35873632;CollecTRI2:27507649;CollecTRI2:20524115;CollecTRI2:19783677;CollecTRI2:26821827;CollecTRI2:19301259;CollecTRI2:30894909;CollecTRI2:28956662;CollecTRI2:23232059;CollecTRI2:10765924;CollecTRI2:30610061;CollecTRI2:28782172;CollecTRI2:22273691;CollecTRI2:27656654;CollecTRI:19022820;CollecTRI2:12878172;CollecTRI2:12133815;CollecTRI:20579762;CollecTRI2:31182750;CollecTRI2:21278254;CollecTRI2:19379726;CollecTRI2:35269849;CollecTRI2:23671446;CollecTRI2:25398440;CollecTRI2:29555826;CollecTRI2:37343369;CollecTRI2:27356745;CollecTRI2:32807176;CollecTRI2:19896517;CollecTRI2:19022820;CollecTRI2:36508923;CollecTRI2:33359852;CollecTRI2:23417988;CollecTRI2:33136410;CollecTRI2:25655021;CollecTRI2:19248089;CollecTRI2:24942858;CollecTRI2:11691923;CollecTRI2:23331101;CollecTRI2:36749439;CollecTRI2:35624792;CollecTRI2:28482435;CollecTRI2:25693597;CollecTRI2:27869311;CollecTRI2:35392084;CollecTRI2:21344378;CollecTRI2:32595631;CollecTRI2:29323710;CollecTRI2:31765607;CollecTRI2:25339267;CollecTRI2:29290801;CollecTRI2:21344384;CollecTRI2:25708656;CollecTRI2:16934445;CollecTRI2:27391542;CollecTRI2:27377745;CollecTRI2:32532182;CollecTRI2:26655743;CollecTRI2:31305294;CollecTRI2:33531032;CollecTRI2:26635116;CollecTRI2:30031810;CollecTRI2:30450301;CollecTRI2:33759334;TRRUST:12734180;CollecTRI2:25977571;CollecTRI2:21959927;CollecTRI2:28128866;CollecTRI2:23473976;CollecTRI2:19712471;CollecTRI2:12734180;CollecTRI2:16183949;CollecTRI2:27509914;CollecTRI2:26392569;CollecTRI2:16648633;CollecTRI:12734180;CollecTRI2:37907921;CollecTRI2:28982539;CollecTRI2:17724016;CollecTRI2:15834055;CollecTRI2:35726537;CollecTRI2:27364595;CollecTRI2:30468453;CollecTRI2:25837280;CollecTRI2:22609404;CollecTRI2:25147440;CollecTRI2:24302816;CollecTRI2:20175118;CollecTRI2:21345293;CollecTRI2:34575945;CollecTRI2:32416730;TRRUST:19022820;CollecTRI2:32346426;CollecTRI2:29054963;CollecTRI2:31053727;CollecTRI2:34014552;CollecTRI2:26305372;CollecTRI2:22264629;CollecTRI2:33995548;CollecTRI2:30461130	A	115
Q92794	Q03164	KAT6A	KMT2A	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20581860		1
Q01664	Q13526	TFAP4	PIN1	True	True	True	True	False	True	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:20580132;CollecTRI:20580132		2
O75840	P01138	KLF7	NGF	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:31296795;CollecTRI2:33969678;CollecTRI2:28884027;CollecTRI:20580711;CollecTRI2:20580711		5
Q9Y5Q3	P01574	MAFB	IFNB1	True	True	True	True	False	True	CytReg_CollecTRI2;ExTRI_CollecTRI;CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2;CytReg_CollecTRI	CollecTRI2:20581830;CollecTRI:20581830;CollecTRI2:31447817		3
P11831	P07476	SRF	IVL	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI:20581838;CollecTRI2:20581838		2
Q92794	P28906	KAT6A	CD34	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:20581860		1
P53567	P18847	CEBPG	ATF3	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI	CollecTRI2:20581861;CollecTRI:20581861		2
O60381	P42771	HBP1	CDKN2A	True	True	False	True	True	False	ExTRI_CollecTRI;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;TFactS_DoRothEA;TfactS_CollecTRI2;TFactS_CollecTRI;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:20581871;DoRothEA:20581871;CollecTRI2:30683982;CollecTRI:21967847;CollecTRI2:23249948;CollecTRI2:29367693;CollecTRI:20581871;CollecTRI2:32964956;CollecTRI2:21967847;CollecTRI:23249948;CollecTRI2:28348080	D	11
O60381	Q8N726	HBP1	CDKN2A	True	True	False	True	True	False	ExTRI_CollecTRI;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;TFactS_DoRothEA;TfactS_CollecTRI2;TFactS_CollecTRI;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:20581871;DoRothEA:20581871;CollecTRI2:30683982;CollecTRI:21967847;CollecTRI2:23249948;CollecTRI2:29367693;CollecTRI:20581871;CollecTRI2:32964956;CollecTRI2:21967847;CollecTRI:23249948;CollecTRI2:28348080	D	11
P17676	P24593	CEBPB	IGFBP5	True	True	True	True	False	True	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:20583135;CollecTRI:20583135;CollecTRI2:12456789		3
P53567	P24593	CEBPG	IGFBP5	True	True	False	True	True	False	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI2:15956342;CollecTRI:20583135		2
P17947	Q07325	SPI1	CXCL9	True	True	False	True	True	False	CytReg_CollecTRI2;ExTRI_CollecTRI;CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;CytReg_CollecTRI	CollecTRI2:15959530;CollecTRI:15959530;CollecTRI2:20585034;CollecTRI:20585034		4
P51692	Q07817	STAT5B	BCL2L1	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;TFactS_DoRothEA;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2;TFactS_CollecTRI;CollecTRI2;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;KEGG-MEDICUS	CollecTRI2:15067053;CollecTRI:20585448;CollecTRI2:16959781;TRRUST:20585448;CollecTRI2:20585448;CollecTRI2:24836440;CollecTRI2:27035235;CollecTRI:22729867;CollecTRI2:22789848;CollecTRI2:22729867;CollecTRI2:11756417;CollecTRI2:28219718;CollecTRI2:26153644;CollecTRI:11756417;CollecTRI2:25302990;CollecTRI2:23773921	A	16
P08047	P37023	SP1	ACVRL1	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;TRRUST;TRRUST_DoRothEA;CollecTRI2;TRRUST_CollecTRI2	CollecTRI:20587022;DoRothEA:20587022;CollecTRI2:20587022;TRRUST:20587022;CollecTRI:23048070	D	5
COMPLEX:P19838_Q01201	Q16656	NFKB1_RELB	NRF1	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI;Pavlidis2021_CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:20587593		1
